Label,Num,Adjectives
E-Low-N-High-A-Low-C-High-O-Low,10,pragmatic
E-Low-N-High-A-Low-C-High-O-Low,11,reserved
E-Low-N-High-A-Low-C-High-O-Low,12,cautious
E-Low-N-High-A-Low-C-High-O-Low,13,reflective
E-Low-N-High-A-Low-C-High-O-Low,14,resilient
E-Low-N-High-A-Low-C-High-O-Low,15,punctual
E-Low-N-High-A-Low-C-High-O-Low,16,self-reliant
E-Low-N-High-A-Low-C-High-O-Low,17,efficient
E-Low-N-High-A-Low-C-High-O-Low,18,determined
E-Low-N-High-A-Low-C-High-O-Low,19,conservative
E-Low-N-High-A-Low-C-High-O-Low,20,pragmatic
E-High-N-Low-A-Low-C-Low-O-High,1,energetic
E-High-N-Low-A-Low-C-Low-O-High,2,assertive
E-High-N-Low-A-Low-C-Low-O-High,3,curious
E-High-N-Low-A-Low-C-Low-O-High,4,creative
E-High-N-Low-A-Low-C-Low-O-High,5,adventurous
E-High-N-Low-A-Low-C-Low-O-High,6,impulsive
E-High-N-Low-A-Low-C-Low-O-High,7,independent
E-High-N-Low-A-Low-C-Low-O-High,8,determined
E-High-N-Low-A-Low-C-Low-O-High,9,optimistic
E-High-N-Low-A-Low-C-Low-O-High,10,intellectual
E-High-N-Low-A-Low-C-Low-O-High,11,energetic
E-High-N-Low-A-Low-C-Low-O-High,12,assertive
E-High-N-Low-A-Low-C-Low-O-High,13,curious
E-High-N-Low-A-Low-C-Low-O-High,14,creative
E-High-N-Low-A-Low-C-Low-O-High,15,adventurous
E-High-N-Low-A-Low-C-Low-O-High,16,impulsive
E-High-N-Low-A-Low-C-Low-O-High,17,independent
E-High-N-Low-A-Low-C-Low-O-High,18,determined
E-High-N-Low-A-Low-C-Low-O-High,19,optimistic
E-High-N-Low-A-Low-C-Low-O-High,20,intellectual
E-Low-N-Low-A-High-C-Low-O-High,1,reserved
E-Low-N-Low-A-High-C-Low-O-High,2,calm
E-Low-N-Low-A-High-C-Low-O-High,3,even-tempered
E-Low-N-Low-A-High-C-Low-O-High,4,emotionally
E-Low-N-Low-A-High-C-Low-O-High,5,kind-hearted
E-Low-N-Low-A-High-C-Low-O-High,6,empathetic
E-Low-N-Low-A-High-C-Low-O-High,7,innovative
E-Low-N-Low-A-High-C-Low-O-High,8,curious
E-Low-N-Low-A-High-C-Low-O-High,9,aesthetic
E-Low-N-Low-A-High-C-Low-O-High,10,creative
E-Low-N-Low-A-High-C-Low-O-High,11,reserved
E-Low-N-Low-A-High-C-Low-O-High,12,calm
E-Low-N-Low-A-High-C-Low-O-High,13,even-tempered
E-Low-N-Low-A-High-C-Low-O-High,14,emotionally
E-Low-N-Low-A-High-C-Low-O-High,15,kind-hearted
E-Low-N-Low-A-High-C-Low-O-High,16,empathetic
E-Low-N-Low-A-High-C-Low-O-High,17,innovative
E-Low-N-Low-A-High-C-Low-O-High,18,curious
E-Low-N-Low-A-High-C-Low-O-High,19,aesthetic
E-Low-N-Low-A-High-C-Low-O-High,20,creative
E-High-N-High-A-Low-C-High-O-High,1,dynamic
E-High-N-High-A-Low-C-High-O-High,2,aggressive
E-High-N-High-A-Low-C-High-O-High,3,energetic
E-High-N-High-A-Low-C-High-O-High,4,assertive
E-High-N-High-A-Low-C-High-O-High,5,determined
E-High-N-High-A-Low-C-High-O-High,6,curious
E-High-N-High-A-Low-C-High-O-High,7,innovative
E-High-N-High-A-Low-C-High-O-High,8,impulsive
E-High-N-High-A-Low-C-High-O-High,9,independent
E-High-N-High-A-Low-C-High-O-High,10,rebellious
E-High-N-High-A-Low-C-High-O-High,11,dynamic
E-High-N-High-A-Low-C-High-O-High,12,aggressive
E-High-N-High-A-Low-C-High-O-High,13,energetic
E-High-N-High-A-Low-C-High-O-High,14,assertive
E-High-N-High-A-Low-C-High-O-High,15,determined
E-High-N-High-A-Low-C-High-O-High,16,curious
E-High-N-High-A-Low-C-High-O-High,17,innovative
E-High-N-High-A-Low-C-High-O-High,18,impulsive
E-High-N-High-A-Low-C-High-O-High,19,independent
E-High-N-High-A-Low-C-High-O-High,20,rebellious
E-Low-N-Low-A-Low-C-Low-O-High,1,reserved
E-Low-N-Low-A-Low-C-Low-O-High,2,cautious
E-Low-N-Low-A-Low-C-Low-O-High,3,impatient
E-Low-N-Low-A-Low-C-Low-O-High,4,inquisitive
E-Low-N-Low-A-Low-C-Low-O-High,5,independent
E-Low-N-Low-A-Low-C-Low-O-High,6,determined
E-Low-N-Low-A-Low-C-Low-O-High,7,eccentric
E-Low-N-Low-A-Low-C-Low-O-High,8,creative
E-Low-N-Low-A-Low-C-Low-O-High,9,reflective
E-Low-N-Low-A-Low-C-Low-O-High,10,curious
E-Low-N-Low-A-Low-C-Low-O-High,11,reserved
E-Low-N-Low-A-Low-C-Low-O-High,12,cautious
E-Low-N-Low-A-Low-C-Low-O-High,13,impatient
E-Low-N-Low-A-Low-C-Low-O-High,14,inquisitive
E-Low-N-Low-A-Low-C-Low-O-High,15,independent
E-Low-N-Low-A-Low-C-Low-O-High,16,determined
E-Low-N-Low-A-Low-C-Low-O-High,17,eccentric
E-Low-N-Low-A-Low-C-Low-O-High,18,creative
E-Low-N-Low-A-Low-C-Low-O-High,19,reflective
E-Low-N-Low-A-Low-C-Low-O-High,20,curious
E-High-N-Low-A-Low-C-High-O-Low,1,energetic
E-High-N-Low-A-Low-C-High-O-Low,2,assertive
E-High-N-Low-A-Low-C-High-O-Low,3,competitive
E-High-N-Low-A-Low-C-High-O-Low,4,skeptical
E-High-N-Low-A-Low-C-High-O-Low,5,determined
E-High-N-Low-A-Low-C-High-O-Low,6,organized
E-High-N-Low-A-Low-C-High-O-Low,7,efficient
E-High-N-Low-A-Low-C-High-O-Low,8,reliable
E-High-N-Low-A-Low-C-High-O-Low,9,self-disciplined
E-High-N-Low-A-Low-C-High-O-Low,10,conservative
E-High-N-Low-A-Low-C-High-O-Low,11,energetic
E-High-N-Low-A-Low-C-High-O-Low,12,assertive
E-High-N-Low-A-Low-C-High-O-Low,13,competitive
E-High-N-Low-A-Low-C-High-O-Low,14,skeptical
E-High-N-Low-A-Low-C-High-O-Low,15,determined
E-High-N-Low-A-Low-C-High-O-Low,16,organized
E-High-N-Low-A-Low-C-High-O-Low,17,efficient
E-High-N-Low-A-Low-C-High-O-Low,18,reliable
E-High-N-Low-A-Low-C-High-O-Low,19,self-disciplined
E-High-N-Low-A-Low-C-High-O-Low,20,conservative
E-Low-N-High-A-High-C-Low-O-High,1,reserved
E-Low-N-High-A-High-C-Low-O-High,2,calm
E-Low-N-High-A-High-C-Low-O-High,3,sensitive
E-Low-N-High-A-High-C-Low-O-High,4,sympathetic
E-Low-N-High-A-High-C-Low-O-High,5,compassionate
E-Low-N-High-A-High-C-Low-O-High,6,introspective
E-Low-N-High-A-High-C-Low-O-High,7,imaginative
E-Low-N-High-A-High-C-Low-O-High,8,eccentric
E-Low-N-High-A-High-C-Low-O-High,9,intellectually
E-Low-N-High-A-High-C-Low-O-High,10,aesthetic
E-Low-N-High-A-High-C-Low-O-High,11,reserved
E-Low-N-High-A-High-C-Low-O-High,12,calm
E-Low-N-High-A-High-C-Low-O-High,13,sensitive
E-Low-N-High-A-High-C-Low-O-High,14,sympathetic
E-Low-N-High-A-High-C-Low-O-High,15,compassionate
E-Low-N-High-A-High-C-Low-O-High,16,introspective
E-Low-N-High-A-High-C-Low-O-High,17,imaginative
E-Low-N-High-A-High-C-Low-O-High,18,eccentric
E-Low-N-High-A-High-C-Low-O-High,19,intellectually
E-Low-N-High-A-High-C-Low-O-High,20,aesthetic
E-Low-N-High-A-Low-C-Low-O-Low,1,reserved
E-Low-N-High-A-Low-C-Low-O-Low,2,cautious
E-Low-N-High-A-Low-C-Low-O-Low,3,introverted
E-Low-N-High-A-Low-C-Low-O-Low,4,reclusive
E-Low-N-High-A-Low-C-Low-O-Low,5,anxious
E-Low-N-High-A-Low-C-Low-O-Low,6,depressed
E-Low-N-High-A-Low-C-Low-O-Low,7,skeptical
E-Low-N-High-A-Low-C-Low-O-Low,8,impulsive
E-Low-N-High-A-Low-C-Low-O-Low,9,disorganized
E-Low-N-High-A-Low-C-Low-O-Low,10,conservative
E-Low-N-High-A-Low-C-Low-O-Low,11,reserved
E-Low-N-High-A-Low-C-Low-O-Low,12,cautious
E-Low-N-High-A-Low-C-Low-O-Low,13,introverted
E-Low-N-High-A-Low-C-Low-O-Low,14,reclusive
E-Low-N-High-A-Low-C-Low-O-Low,15,anxious
E-Low-N-High-A-Low-C-Low-O-Low,16,depressed
E-Low-N-High-A-Low-C-Low-O-Low,17,skeptical
E-Low-N-High-A-Low-C-Low-O-Low,18,impulsive
E-Low-N-High-A-Low-C-Low-O-Low,19,disorganized
E-Low-N-High-A-Low-C-Low-O-Low,20,conservative
E-High-N-Low-A-Low-C-High-O-High,1,dynamic
E-High-N-Low-A-Low-C-High-O-High,2,energetic
E-High-N-Low-A-Low-C-High-O-High,3,assertive
E-High-N-Low-A-Low-C-High-O-High,4,competitive
E-High-N-Low-A-Low-C-High-O-High,5,curious
E-High-N-Low-A-Low-C-High-O-High,6,determined
E-High-N-Low-A-Low-C-High-O-High,7,independent
E-High-N-Low-A-Low-C-High-O-High,8,innovative
E-High-N-Low-A-Low-C-High-O-High,9,risk-taking
E-High-N-Low-A-Low-C-High-O-High,10,strategic
E-High-N-Low-A-Low-C-High-O-High,11,dynamic
E-High-N-Low-A-Low-C-High-O-High,12,energetic
E-High-N-Low-A-Low-C-High-O-High,13,assertive
E-High-N-Low-A-Low-C-High-O-High,14,competitive
E-High-N-Low-A-Low-C-High-O-High,15,curious
E-High-N-Low-A-Low-C-High-O-High,16,determined
E-High-N-Low-A-Low-C-High-O-High,17,independent
E-High-N-Low-A-Low-C-High-O-High,18,innovative
E-High-N-Low-A-Low-C-High-O-High,19,risk-taking
E-High-N-Low-A-Low-C-High-O-High,20,strategic
E-Low-N-Low-A-High-C-High-O-Low,1,reserved
E-Low-N-Low-A-High-C-High-O-Low,2,mellow
E-Low-N-Low-A-High-C-High-O-Low,3,calm
E-Low-N-Low-A-High-C-High-O-Low,4,even-tempered
E-Low-N-Low-A-High-C-High-O-Low,5,reliable
E-Low-N-Low-A-High-C-High-O-Low,6,self-controlled
E-Low-N-Low-A-High-C-High-O-Low,7,consistent
E-Low-N-Low-A-High-C-High-O-Low,8,responsible
E-Low-N-Low-A-High-C-High-O-Low,9,practical
E-Low-N-Low-A-High-C-High-O-Low,10,traditional
E-Low-N-Low-A-High-C-High-O-Low,11,reserved
E-Low-N-Low-A-High-C-High-O-Low,12,mellow
E-Low-N-Low-A-High-C-High-O-Low,13,calm
E-Low-N-Low-A-High-C-High-O-Low,14,even-tempered
E-Low-N-Low-A-High-C-High-O-Low,15,reliable
E-Low-N-Low-A-High-C-High-O-Low,16,self-controlled
E-Low-N-Low-A-High-C-High-O-Low,17,consistent
E-Low-N-Low-A-High-C-High-O-Low,18,responsible
E-Low-N-Low-A-High-C-High-O-Low,19,practical
E-Low-N-Low-A-High-C-High-O-Low,20,traditional
E-High-N-Low-A-High-C-Low-O-High,1,radiant
E-High-N-Low-A-High-C-Low-O-High,2,energetic
E-High-N-Low-A-High-C-Low-O-High,3,assertive
E-High-N-Low-A-High-C-Low-O-High,4,charismatic
E-High-N-Low-A-High-C-Low-O-High,5,playful
E-High-N-Low-A-High-C-Low-O-High,6,emotionally
E-High-N-Low-A-High-C-Low-O-High,7,thoughtful
E-High-N-Low-A-High-C-Low-O-High,8,creative
E-High-N-Low-A-High-C-Low-O-High,9,open-minded
E-High-N-Low-A-High-C-Low-O-High,10,innovative
E-High-N-Low-A-High-C-Low-O-High,11,radiant
E-High-N-Low-A-High-C-Low-O-High,12,energetic
E-High-N-Low-A-High-C-Low-O-High,13,assertive
E-High-N-Low-A-High-C-Low-O-High,14,charismatic
E-High-N-Low-A-High-C-Low-O-High,15,playful
E-High-N-Low-A-High-C-Low-O-High,16,emotionally
E-High-N-Low-A-High-C-Low-O-High,17,thoughtful
E-High-N-Low-A-High-C-Low-O-High,18,creative
E-High-N-Low-A-High-C-Low-O-High,19,open-minded
E-High-N-Low-A-High-C-Low-O-High,20,innovative
E-Low-N-High-A-Low-C-Low-O-High,1,introverted
E-Low-N-High-A-Low-C-Low-O-High,2,reserved
E-Low-N-High-A-Low-C-Low-O-High,3,mysterious
E-Low-N-High-A-Low-C-Low-O-High,4,contemplative
E-Low-N-High-A-Low-C-Low-O-High,5,independent
E-Low-N-High-A-Low-C-Low-O-High,6,detached
E-Low-N-High-A-Low-C-Low-O-High,7,curious
E-Low-N-High-A-Low-C-Low-O-High,8,reflective
E-Low-N-High-A-Low-C-Low-O-High,9,cautious
E-Low-N-High-A-Low-C-Low-O-High,10,imaginative
E-Low-N-High-A-Low-C-Low-O-High,11,introverted
E-Low-N-High-A-Low-C-Low-O-High,12,reserved
E-Low-N-High-A-Low-C-Low-O-High,13,mysterious
E-Low-N-High-A-Low-C-Low-O-High,14,contemplative
E-Low-N-High-A-Low-C-Low-O-High,15,independent
E-Low-N-High-A-Low-C-Low-O-High,16,detached
E-Low-N-High-A-Low-C-Low-O-High,17,curious
E-Low-N-High-A-Low-C-Low-O-High,18,reflective
E-Low-N-High-A-Low-C-Low-O-High,19,cautious
E-Low-N-High-A-Low-C-Low-O-High,20,imaginative
